user_id,movie_name,producer,director,genre,release_year,runtime_minutes,budget_band,mpaa_rating,user_rating,review_date
2376,Parasite,CJ Entertainment,Bong Joon-ho,Adventure,2019,132,High,R,4,2023-10-26
206,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,5,2016-07-25
854,Back to the Future,Universal Pictures,Robert Zemeckis,Thriller,1985,116,Medium,PG,2,2020-04-07
1492,Up,Pixar,Pete Docter,Fantasy,2009,96,Medium,PG,1,2016-07-31
633,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,2,2015-10-24
1399,The Social Network,Columbia Pictures,David Fincher,Drama,2010,120,Medium,PG-13,1,2021-03-13
2405,Pulp Fiction,Miramax,Quentin Tarantino,Animation,1994,154,High,R,5,2018-11-30
1250,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2022-11-30
29,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2015-03-22
2012,The Matrix,Warner Bros.,Lana Wachowski,Drama,1999,136,High,R,3,2025-04-13
2482,American Beauty,DreamWorks,Sam Mendes,Thriller,1999,122,High,R,4,2022-04-30
1101,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2017-04-08
2680,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,4,2018-10-17
1777,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,5,2018-08-16
2784,Titanic,Paramount Pictures,James Cameron,Animation,1997,195,High,PG-13,3,2021-11-30
114,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Fantasy,2003,201,High,PG-13,4,2024-02-26
102,Goodfellas,Warner Bros.,Martin Scorsese,Drama,1990,146,High,R,4,2015-06-30
1139,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,1,2024-04-29
209,The Prestige,Warner Bros.,Christopher Nolan,Thriller,2006,130,High,PG-13,4,2015-05-09
2706,Whiplash,Blumhouse Productions,Damien Chazelle,Romance,2014,107,Medium,R,1,2023-03-08
1588,Forrest Gump,Paramount Pictures,Robert Zemeckis,Comedy,1994,142,High,PG-13,3,2017-03-17
2064,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,4,2017-09-03
325,Avengers: Endgame,Marvel Studios,Anthony Russo,Fantasy,2019,181,High,PG-13,4,2017-02-02
1234,Avengers: Endgame,Marvel Studios,Anthony Russo,Fantasy,2019,181,High,PG-13,4,2023-12-21
1535,Back to the Future,Universal Pictures,Robert Zemeckis,Adventure,1985,116,Medium,PG,3,2025-11-26
2145,Back to the Future,Universal Pictures,Robert Zemeckis,Sci-Fi,1985,116,Medium,PG,4,2016-05-14
275,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,4,2018-06-13
958,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,5,2019-01-20
2476,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Comedy,1991,118,Medium,R,1,2023-02-20
849,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,2,2019-09-10
2593,Gladiator,DreamWorks Pictures,Ridley Scott,Romance,2000,155,High,R,2,2015-12-03
2398,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2021-06-18
1287,Back to the Future,Universal Pictures,Robert Zemeckis,Animation,1985,116,Medium,PG,2,2016-05-17
2862,Fight Club,20th Century Fox,David Fincher,Drama,1999,139,High,R,1,2020-03-03
2851,The Lion King,Walt Disney Pictures,Roger Allers,Thriller,1994,88,Low,G,2,2022-06-03
1439,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,5,2017-11-25
2732,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,1,2019-01-28
29,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,4,2019-05-19
945,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,5,2021-08-09
1271,The Matrix,Warner Bros.,Lana Wachowski,Crime,1999,136,High,R,4,2022-09-09
2734,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,4,2025-04-28
1941,The King's Speech,The Weinstein Company,Tom Hooper,Sci-Fi,2010,118,Medium,R,3,2024-02-27
1031,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,4,2024-08-28
1446,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,1,2021-04-21
2625,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,3,2024-07-13
1314,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2018-09-11
255,Blade Runner 2049,Warner Bros.,Denis Villeneuve,Crime,2017,164,High,R,4,2019-01-29
2028,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,5,2020-10-28
1998,Inception,Warner Bros.,Christopher Nolan,Romance,2010,148,High,PG-13,5,2020-08-15
1130,The Avengers,Marvel Studios,Joss Whedon,Fantasy,2012,143,High,PG-13,3,2018-05-10
2814,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,4,2015-11-12
2488,Interstellar,Paramount Pictures,Christopher Nolan,Adventure,2014,169,High,PG-13,1,2019-08-24
2783,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,4,2023-10-15
2809,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,4,2023-10-21
1962,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,4,2023-12-23
2393,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2017-04-08
1013,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,1,2017-11-18
778,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2022-10-23
82,The Avengers,Marvel Studios,Joss Whedon,Thriller,2012,143,High,PG-13,2,2024-03-15
2083,No Country for Old Men,Mirage Enterprises,Ethan Coen,Crime,2007,122,High,R,1,2023-12-25
1031,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,4,2018-12-19
2041,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,3,2020-11-12
629,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,3,2018-12-27
1133,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,3,2015-11-03
1037,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2025-07-02
299,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,2,2018-07-23
2664,The Pianist,Focus Features,Roman Polanski,Romance,2002,150,High,R,5,2017-03-29
1430,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,2,2018-09-06
1014,WALL·E,Pixar,Andrew Stanton,Sci-Fi,2008,98,Medium,G,5,2019-11-05
2356,Schindler's List,Universal Pictures,Steven Spielberg,Thriller,1993,195,High,R,5,2022-12-26
1026,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,4,2022-06-13
2796,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2018-09-01
2518,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,1,2021-09-23
1081,Se7en,New Line Cinema,David Fincher,Crime,1995,127,High,R,4,2016-06-12
1928,La La Land,Summit Entertainment,Damien Chazelle,Romance,2016,128,High,PG-13,3,2022-02-09
1612,Pulp Fiction,Miramax,Quentin Tarantino,Action,1994,154,High,R,5,2017-03-13
1768,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Animation,1998,169,High,R,3,2016-07-16
2417,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,1,2020-06-10
2978,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,4,2021-05-01
17,Parasite,CJ Entertainment,Bong Joon-ho,Drama,2019,132,High,R,1,2024-02-11
239,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2021-10-21
2951,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Romance,1980,124,High,PG,3,2024-08-07
2212,Goodfellas,Warner Bros.,Martin Scorsese,Action,1990,146,High,R,1,2017-02-08
527,Blade Runner,Warner Bros.,Ridley Scott,Fantasy,1982,117,Medium,R,2,2016-02-18
170,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2021-06-01
1249,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Adventure,1991,118,Medium,R,4,2016-12-03
750,American Beauty,DreamWorks,Sam Mendes,Comedy,1999,122,High,R,4,2022-09-21
1741,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2018-10-10
2778,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,5,2017-05-18
773,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,2,2018-03-25
986,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,2,2018-08-16
963,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Crime,1980,124,High,PG,3,2015-03-01
2439,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,3,2018-07-07
1121,Se7en,New Line Cinema,David Fincher,Comedy,1995,127,High,R,1,2022-07-17
1160,No Country for Old Men,Mirage Enterprises,Ethan Coen,Drama,2007,122,High,R,2,2024-11-30
1999,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,3,2015-07-21
1011,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,5,2017-05-19
2394,The King's Speech,The Weinstein Company,Tom Hooper,Animation,2010,118,Medium,R,1,2024-08-02
1908,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,5,2023-11-15
1239,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,3,2015-01-17
2539,Blade Runner 2049,Warner Bros.,Denis Villeneuve,Thriller,2017,164,High,R,1,2015-04-09
2283,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2022-07-04
530,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,2,2025-07-11
2635,Se7en,New Line Cinema,David Fincher,Fantasy,1995,127,High,R,4,2022-01-22
1054,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2018-11-06
1818,Pulp Fiction,Miramax,Quentin Tarantino,Crime,1994,154,High,R,4,2016-06-05
1270,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,3,2018-08-05
399,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,3,2020-04-01
434,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2019-10-20
2364,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,5,2017-06-08
735,Goodfellas,Warner Bros.,Martin Scorsese,Action,1990,146,High,R,5,2017-12-26
283,Forrest Gump,Paramount Pictures,Robert Zemeckis,Drama,1994,142,High,PG-13,2,2025-10-14
1044,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,2,2024-12-02
208,Back to the Future,Universal Pictures,Robert Zemeckis,Thriller,1985,116,Medium,PG,2,2021-05-21
2211,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,5,2024-08-01
1180,WALL·E,Pixar,Andrew Stanton,Adventure,2008,98,Medium,G,5,2017-01-11
2888,American Beauty,DreamWorks,Sam Mendes,Fantasy,1999,122,High,R,2,2017-05-31
540,Moonlight,A24,Barry Jenkins,Romance,2016,111,Medium,R,1,2024-04-28
1843,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Romance,2003,201,High,PG-13,1,2017-06-24
1809,The Truman Show,Paramount Pictures,Peter Weir,Romance,1998,103,Medium,PG,1,2016-08-29
1486,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,5,2022-10-25
741,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,3,2023-12-30
2759,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2025-07-18
2893,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,1,2024-05-05
188,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,5,2015-12-30
1614,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,3,2017-02-15
1189,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,4,2017-12-29
1714,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,5,2024-01-25
2827,The Matrix,Warner Bros.,Lana Wachowski,Comedy,1999,136,High,R,2,2016-10-02
2578,Se7en,New Line Cinema,David Fincher,Drama,1995,127,High,R,1,2020-03-13
2049,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2023-01-19
193,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,4,2020-09-14
2234,The Social Network,Columbia Pictures,David Fincher,Animation,2010,120,Medium,PG-13,4,2025-05-03
2465,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,1,2015-08-19
1525,Joker,Warner Bros.,Todd Phillips,Thriller,2019,122,High,R,5,2023-06-02
178,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2021-08-05
576,There Will Be Blood,Paramount Vantage,Paul Thomas Anderson,Sci-Fi,2007,158,High,R,2,2022-02-10
1827,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,4,2025-06-13
2260,Moonlight,A24,Barry Jenkins,Comedy,2016,111,Medium,R,4,2019-02-23
2696,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,2,2021-03-14
1185,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,1,2017-09-15
753,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,2,2017-06-21
2745,Gladiator,DreamWorks Pictures,Ridley Scott,Sci-Fi,2000,155,High,R,3,2022-04-10
267,Pulp Fiction,Miramax,Quentin Tarantino,Animation,1994,154,High,R,3,2025-07-10
496,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,2,2018-09-25
279,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,2,2018-07-08
2987,The Lion King,Walt Disney Pictures,Roger Allers,Animation,1994,88,Low,G,3,2016-03-19
2764,Parasite,CJ Entertainment,Bong Joon-ho,Fantasy,2019,132,High,R,4,2021-05-19
2376,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,3,2025-03-29
2624,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,1,2015-06-21
1290,The Truman Show,Paramount Pictures,Peter Weir,Thriller,1998,103,Medium,PG,2,2020-01-08
1115,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2023-04-06
2310,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,1,2015-02-05
3000,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,3,2016-01-15
2408,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,4,2025-04-17
535,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Thriller,1991,118,Medium,R,4,2022-03-11
1119,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,4,2015-07-04
877,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2018-06-11
2233,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2015-07-09
2419,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2017-01-02
821,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,1,2021-12-14
2750,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,3,2025-01-03
2614,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2021-10-23
1615,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,3,2021-05-14
1888,No Country for Old Men,Mirage Enterprises,Ethan Coen,Animation,2007,122,High,R,3,2015-04-15
2472,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Romance,1998,169,High,R,3,2017-03-22
871,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,4,2021-01-14
1876,Schindler's List,Universal Pictures,Steven Spielberg,Comedy,1993,195,High,R,4,2019-07-09
1796,Interstellar,Paramount Pictures,Christopher Nolan,Drama,2014,169,High,PG-13,1,2025-08-30
1766,Inception,Warner Bros.,Christopher Nolan,Comedy,2010,148,High,PG-13,3,2019-06-24
2818,Spirited Away,Studio Ghibli,Hayao Miyazaki,Sci-Fi,2001,125,High,PG,5,2018-06-18
2315,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,1,2022-08-17
2071,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Thriller,1991,118,Medium,R,5,2019-08-01
1340,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2020-12-08
2594,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,3,2023-10-30
756,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,4,2023-11-22
585,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,2,2017-05-13
2589,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,4,2017-09-30
2940,The King's Speech,The Weinstein Company,Tom Hooper,Sci-Fi,2010,118,Medium,R,5,2024-03-12
225,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Action,2003,201,High,PG-13,4,2025-10-11
789,Titanic,Paramount Pictures,James Cameron,Comedy,1997,195,High,PG-13,4,2016-12-25
1030,Whiplash,Blumhouse Productions,Damien Chazelle,Thriller,2014,107,Medium,R,3,2022-02-26
432,The Green Mile,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1999,189,High,R,4,2019-06-18
2986,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2021-09-21
1551,Goodfellas,Warner Bros.,Martin Scorsese,Crime,1990,146,High,R,5,2015-07-17
2249,The Green Mile,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1999,189,High,R,2,2020-08-18
1929,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,5,2025-09-19
1027,The King's Speech,The Weinstein Company,Tom Hooper,Romance,2010,118,Medium,R,2,2018-01-18
1007,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Comedy,2003,201,High,PG-13,1,2023-06-16
2131,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Romance,1980,124,High,PG,3,2015-12-08
356,Blade Runner,Warner Bros.,Ridley Scott,Romance,1982,117,Medium,R,3,2019-09-05
2300,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,3,2015-07-12
416,Inside Out,Pixar,Pete Docter,Thriller,2015,95,Medium,PG,2,2024-09-28
1619,Fight Club,20th Century Fox,David Fincher,Animation,1999,139,High,R,1,2016-05-11
1724,The Matrix,Warner Bros.,Lana Wachowski,Thriller,1999,136,High,R,3,2020-04-04
2023,The Matrix,Warner Bros.,Lana Wachowski,Action,1999,136,High,R,2,2020-07-16
10,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Thriller,2003,201,High,PG-13,5,2021-03-07
114,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2025-06-07
1504,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2020-08-14
2376,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,2,2017-09-11
799,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2015-10-27
273,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,2,2022-08-12
727,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,5,2021-03-16
1002,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2017-01-21
768,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2020-06-05
1425,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,2,2021-12-24
1870,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Thriller,2003,201,High,PG-13,1,2022-06-09
2357,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,4,2025-02-19
24,Interstellar,Paramount Pictures,Christopher Nolan,Drama,2014,169,High,PG-13,1,2022-11-03
1897,Interstellar,Paramount Pictures,Christopher Nolan,Romance,2014,169,High,PG-13,1,2025-09-01
714,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2024-03-16
1054,The Pianist,Focus Features,Roman Polanski,Comedy,2002,150,High,R,5,2017-09-03
1527,Heat,Warner Bros.,Michael Mann,Animation,1995,170,High,R,4,2016-04-10
2019,Joker,Warner Bros.,Todd Phillips,Adventure,2019,122,High,R,3,2023-01-23
1906,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,1,2016-04-10
45,Inside Out,Pixar,Pete Docter,Drama,2015,95,Medium,PG,5,2020-01-27
764,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2025-11-06
2553,Avengers: Endgame,Marvel Studios,Anthony Russo,Comedy,2019,181,High,PG-13,1,2015-07-10
2234,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,1,2024-08-27
2923,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Thriller,2000,120,Medium,PG-13,3,2022-01-12
840,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,2,2024-05-22
1535,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2015-04-13
2859,La La Land,Summit Entertainment,Damien Chazelle,Thriller,2016,128,High,PG-13,2,2017-12-22
1435,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2022-08-30
1479,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2016-10-18
903,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,2,2015-12-28
1419,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2021-04-29
882,Titanic,Paramount Pictures,James Cameron,Action,1997,195,High,PG-13,5,2025-09-14
109,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2022-08-15
2071,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2020-01-01
2200,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2023-11-29
736,Pulp Fiction,Miramax,Quentin Tarantino,Action,1994,154,High,R,5,2015-01-29
1627,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,2,2020-09-08
958,The Green Mile,Castle Rock Entertainment,Frank Darabont,Action,1999,189,High,R,4,2019-12-18
2519,Whiplash,Blumhouse Productions,Damien Chazelle,Action,2014,107,Medium,R,2,2015-06-17
1385,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,4,2022-09-09
2760,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2025-08-08
2138,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2021-10-27
1404,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,1,2022-06-15
2162,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,3,2015-01-11
1193,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,2,2021-02-21
954,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,4,2015-09-13
1852,Whiplash,Blumhouse Productions,Damien Chazelle,Animation,2014,107,Medium,R,3,2019-11-22
2684,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Drama,2003,201,High,PG-13,1,2021-04-09
1117,Titanic,Paramount Pictures,James Cameron,Drama,1997,195,High,PG-13,4,2019-05-28
2089,Schindler's List,Universal Pictures,Steven Spielberg,Drama,1993,195,High,R,3,2025-06-21
2038,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,1,2015-12-11
2627,There Will Be Blood,Paramount Vantage,Paul Thomas Anderson,Fantasy,2007,158,High,R,2,2020-02-05
2970,The Matrix,Warner Bros.,Lana Wachowski,Fantasy,1999,136,High,R,2,2025-06-05
483,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2015-04-16
45,The Social Network,Columbia Pictures,David Fincher,Animation,2010,120,Medium,PG-13,2,2016-06-18
792,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,2,2015-09-16
1571,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,2,2024-07-12
162,Inception,Warner Bros.,Christopher Nolan,Crime,2010,148,High,PG-13,5,2021-09-09
1644,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,3,2015-06-19
2922,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,4,2022-02-26
364,Back to the Future,Universal Pictures,Robert Zemeckis,Fantasy,1985,116,Medium,PG,1,2023-01-24
1441,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,3,2021-01-23
2090,The Pianist,Focus Features,Roman Polanski,Fantasy,2002,150,High,R,5,2019-11-20
1043,Fight Club,20th Century Fox,David Fincher,Thriller,1999,139,High,R,1,2016-10-31
1262,Back to the Future,Universal Pictures,Robert Zemeckis,Fantasy,1985,116,Medium,PG,5,2015-04-14
1010,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Animation,1991,118,Medium,R,1,2025-07-17
256,Fight Club,20th Century Fox,David Fincher,Animation,1999,139,High,R,1,2021-06-23
1374,Joker,Warner Bros.,Todd Phillips,Crime,2019,122,High,R,3,2024-03-16
